trader,weight,cluster
0xaacb5380c72eb4780ba6f7247075aaf9da835883,1.7563360003453012e-06,-1
0xaae2f9fdd478427fb1ff1ec8789ed009347c5745,6.143745987417407e-06,-1
0xac19703271d8ac125620bda0c77ec680692f3dda,2.751597350222989e-05,-1
0xaca01c9d52c6a2a439651d5be69cbfa0873628ad,4.536609488047785e-06,-1
0xacec3accdb28be1e1e7fd2fd06e153e382fa6063,8.963631053784623e-07,-1
0xad4518b0dd47c6601ef2bd8e2c19dfb4baa5b8e1,4.57577695548986e-08,-1
0xad59dec129b6f5b3543b04492a603fc45b2e4fc5,4.420585045802465e-06,-1
0xadcf1c25c9417072708271e8ece7c3675e2b2be8,1.488381847149291e-07,-1
0xaded86bf6e6fd72f78dca132af112fa36230809e,4.146364932118286e-07,-1
0xae68ba3561e49dde6818a8d78a4570b634759b24,8.087167910573955e-07,-1
0xae92278e1a194220dfbe209f4794c7513ca7f580,7.181547091953477e-06,-1
0xaeb9524147d59190fe3652d3215c3b3f50f391fe,1.6287521349467192e-06,-1
0xaf68caebaa151dd592112a07e2344b3950e13561,1.5982933767777454e-06,-1
0xafce8249317d554902292b5590b08ddd8c0df713,7.122779749138908e-07,-1
0xafe7a09e5ae06f04a6a52813c869d01dba501520,2.5521898633611266e-06,-1
0xb002318e7800836974018ab0cdce6a69161588ca,0.00015472741283054802,-1
0xb054e71293e24acc83b50880d31ebbdbdebb9ab2,1.0947963485886345e-06,-1
0xb11259b152b5c32eed8d788a0566775b57328c0c,1.241152410843942e-06,-1
0xb141e5281265988bc271244c29fe9b44c3f780e6,7.718677034927371e-06,-1
0xb20b39a15a72e203c752dfdcccc3c6a4e37dd2ff,1.277856069685536e-06,-1
0xb235769014bd63de9ef56995b291c26ba13bf561,5.6266930307128834e-06,-1
0xb294909b2b1da1fe6ccc963dc673bba9f41ccb99,4.808376529464933e-05,-1
0xb3162a3c788399d9ec236c67a5af083dd78c8022,1.5043246813722873e-06,-1
0xb3e343f5bcecced6325928a2c199b9a161f3e238,6.159421140309046e-07,-1
0xb3f876c9972339a1405346b1a8a27204f0bc154a,2.288254431291693e-07,-1
0xb58216005588bc45bd342a2525d52e05c69d13ac,8.101992891354933e-06,-1
0xb6210eb2662589db1eb6796c81d3f017645414d3,1.0017867048787701e-06,-1
0xb702d980925a5f73ac3ea995fc2bb63711d3f5c2,3.8719863661435605e-06,-1
0xb743650b4f77bc022e0f5cd7dd7b742d791c521c,8.153765283285359e-06,-1
0xb756c89e73c8711a881c009e10f79b1566f80cdb,3.043840010036741e-07,-1
0xb7a869db5c694f5fd833b158983f351a9738262f,5.7028640087944525e-06,-1
0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,1.7970738693887228e-06,-1
0xbb8809c3b90f2b7a8d2ad576005e596cb79a6330,4.299910278143171e-06,-1
0xbc3dbd1006c3147e210ec6939dbcf92e9721b1dd,3.584036976508856e-07,-1
0xbc433ba7c34752448c5361e5ed3038628a1753b0,2.7794149777364816e-06,-1
0xbcb75d7fabb14f28f43c109de116d28e15dd789f,7.505270197107133e-07,-1
0xbd03ac5d302b76deb5820117ebfbb1600c718a47,1.9121231051461294e-06,-1
0xbe524ebfc0092dbb782f7022c473aa76fdbae9a5,1.1200982832816416e-05,-1
0xbf04052f31859d1ce62f473174320342b48eeae7,9.549168115945584e-08,-1
0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,2.501568735828854e-05,-1
0xc0ab956f36d36f6c1fe4f50450407a832ad911f3,2.879954955409936e-06,-1
0xc0c0bf18b2b5cb27dc25054be25f977e0c330393,4.6828388502122984e-07,-1
0xc103ccebeef6d0f4cdcfcf3702267570c122c2da,1.9368339790677317e-06,-1
0xc1f8aa0d8832aaf9986673c2099d8fa0fab618db,8.889894308229085e-07,-1
0xc29942b172a7f8b9d95f5bb221a077a5282a0215,5.965547412984599e-07,-1
0xc29d294b9c254d20ba7e20923f31a8fe91d4faeb,4.816083062950888e-07,-1
0xc2d4ff17906940004b25884779c74aecda24fb83,7.257840477850282e-06,-1
0xc2f3a965e92aa4017d17f925f3df337127bb02ea,7.596461970298637e-07,-1
0xc324f6282a0190386505faa74de5d14cf2cd1b7f,5.415962341490384e-06,-1
0xc37d58a86110db1e8090a500404323eb7efe67de,1.760099597872559e-06,-1
0xc436b9bd1ee5052be77e48a5662d5b095c3c5193,4.445172528814771e-06,-1
0xc4ca8f910702555f0ad3f81edf17dc82b0f98bce,2.1567364040715797e-06,-1
0xc6bc7557069f7ba9f38d69f63a891a78d16c0da2,2.3326558348273642e-05,-1
0xc706c87bcdc12747b8a7882dd047dc280b44d30e,1.4786819638747303e-06,-1
0xc75d9370c9f769b05baae78204a89854db920c1f,3.791836336092365e-06,-1
0xc81627434af14d5b35d808f40227d18d41c35c64,7.888236249700825e-07,-1
0xc81dd6c8424a398f48883ab798f4af06f1fefaec,1.0275556701011544e-06,-1
0xcaf10301d137ad89afb66759545def8b15098f1c,5.4110387926362315e-06,-1
0xcafe0099a4422a3862ee3612bb909c74fb767777,1.5642861078814745e-06,-1
0xcb15941180ed7cff8b3547117eca6b78cbdeaf9c,2.9662439941423896e-07,-1
0xcb525be5530b95a1f3b2056f380ad3be61a648ea,1.1223407981234068e-06,-1
0xccade4cff1224e46961a68964da1ffdb991277b1,3.5117951574956105e-06,-1
0xcccf52ee132b3e10fadab01ad69f69adbc0629a4,3.1518630515593142e-06,-1
0xccd7dc28a9d9a3774b973ab525b65ee6cf3dc0b2,1.6320383423741262e-06,-1
0xccd93fefa25bd544be61388fc0c537e60cb0e9d2,2.2467342202707377e-05,-1
0xccf135ab352d561a15eb7be2a243cc4fcb7f0ab1,5.076594776640196e-07,-1
0xcd646012715e42c750a45d3fefbeaba3d0dff33b,9.240290824408571e-07,-1
0xcde682fc64f38967b71cfd00803d4ba3d60e49d1,1.4424381619359066e-06,-1
0xce15923666fe8bfa84e9518b0f4a3512a55ac2de,1.548093272746544e-06,-1
0xcf75d37154240a64efd59849e1d5e9b29743de71,8.967609578750548e-06,-1
0xcfd732f96b1c156511198e5e2172e0895a7ca74b,3.567287466642339e-07,-1
0xcfda9610dd28e9ff74240a1d4136e87a77e6da82,1.5349357965406168e-06,-1
0xd08a4557671ca465e7bba41110a93148c90f9931,3.487035904078057e-06,-1
0xd36bd5ca74a91d1a416434d703fe20495f43ef44,1.3410905348737604e-05,-1
0xd3f65b9a79950f51af28a229578352595229b76c,1.6601073983284404e-06,-1
0xd5514fa84110c3472465fa799f1f4adaa45fb6c0,1.1933764928450515e-05,-1
0xd62e26d9a1105897f85359128a515bdbb1aed748,8.081535105386005e-07,-1
0xd63c228ea09e4d999f5fb3ed7d3529756e3a724f,2.483410270853735e-06,-1
0xd6792df4e2d5cccfb4962030ba3fce4628e5266f,1.2783591987343813e-06,-1
0xd7a678fcf72c1b602850ef2f3e2d668ec41fa0ed,1.354251352989969e-07,-1
0xd7dee6aa08a0abf95e8631645e1cb6bb923934ed,5.254403400763634e-06,-1
0xd8e96cbbcad00b28cefb95f8e14a2f076265771c,2.932299152698832e-06,-1
0xd943570f7d7cf91621fc667f4149ff832a8ae93a,9.695870180910911e-07,-1
0xd94606128b20680539a719b07bca6cbc30786a28,1.7782530543903966e-06,-1
0xd94d0db6c59f7e6fe3d77cec69aa817121b40096,2.2480927622373915e-06,-1
0xd96a3304ea0fb4b6bee6ad555e874802dcd1ddcc,8.357350237987667e-07,-1
0xd9f90dfe7b9375704753e53584e70e6d4f890388,6.921769090309508e-07,-1
0xda51323fe9800c8365646ad5c7ade0dd17fdc167,3.2597137536398717e-06,-1
0xdadac68f07a1d73f388d2f50494397715409ee0c,7.039689323223348e-07,-1
0xdb79fe310ea2972137d2a23658db0234902b517d,1.3355334223940868e-06,-1
0xdb7b0d23c740b81605c4b75543b4c1d40f9aef99,0.00033960027111438063,-1
0xdca131ba8f428bd2f90ae962e4cb2d226312505e,7.182245363428569e-07,-1
0xdd011ba1d024b692d9ea3932aad2922b77ece347,6.661453802102428e-07,-1
0xddbfce0b9e06f22f4dd411511ab99696f3a62330,4.537505054234461e-07,-1
0xddce6ae3db95eb2a0259aeeab3f6932902354830,1.3691318265751085e-06,-1
0xde22e70994ffd3748b78c82af635d8c584044903,8.63921050003735e-07,-1
0xde2874cc9c2943d662433ba8c2b8e9740c8a7792,2.607890517128488e-06,-1
0xdfee2d4f729723aed67eed4bfb7a998dbb4294c0,9.261385469706263e-07,-1
0xe082d8db0a9dbd0196a7486484274f1d469025de,1.4761632338495045e-06,-1
0xe0a8a4d427eef7bb1ba257323e2fcf42d5c558cf,2.9825680793294577e-06,-1
0xe225cc851fe119e684a28d82a06cc4bb7a2c7c59,3.632607156396021e-06,-1
0xe265c82bd7eceb1c29531fc4f204a93906c1e69f,9.826069389657075e-12,-1
0xe2823659be02e0f48a4660e4da008b5e1abfdf29,3.27176017150565e-07,-1
0xe2990ce029db870c805e90a1a8a1d8a1c52255d6,3.245588992935849e-06,-1
0xe2de883bdf9e7d02751bd4c80f81fbcfdc2cb7a7,7.625343950943883e-07,-1
0xe349b5c304e57aa379fce8254174ac943bd62b8b,2.851370776628517e-07,-1
0xe377e2f11c745c294ad65686635217ec765059f2,6.54887672731127e-06,-1
0xe383475faffd3a725a793c4f01adb39579922928,8.933831644924711e-07,-1
0xe383599fa27190359f8065d1566aa75097e89e2b,1.0360231966192425e-06,-1
0xe3fd4b15d5e93562839875fe21bc001e983632fb,8.084421819994885e-07,-1
0xe541742afffaea299b9224ca38695588791722e7,4.282088706787944e-06,-1
0xe55c9840eb6ba1c75160ed611e3c72bc438dca54,3.4477439726550915e-07,-1
0xe65c360b28bd3da42d9a07d97f500d8d480e8428,4.657981153216125e-06,-1
0xe66e3d7fe460384ff9189b6efc5b83a5f9fa3f45,1.2157014365611485e-06,-1
0xe67f141977da22e5c34d15c19b35f180a1532715,1.3052879845426975e-06,-1
0xe6fe2362f915d627ecbf401b0ceef3dd2b2b79bd,8.982484608656269e-07,-1
0xe7f0f118016a4b16617578da65f0b6be3c58b6f1,2.6273400654556534e-07,-1
0xe8681168f59af16c60c805dab7842eb75f127879,2.2512872920216557e-06,-1
0xe8758c2584c6fb39ad1f8cb1bb83619e93231ba0,7.691467039899476e-07,-1
0xe90bf24e807df04f1513d50002d78bfc22ee84d9,1.478593751868615e-06,-1
0xe9873814c821a97f5bfc7e504a162f51c20e8f56,9.229810279447665e-06,-1
0xeb1a6d5f7bce49a6a4b9abc57cdea57fce00630a,1.7644959688173146e-06,-1
0xeb76968eb4854230ceca285821591d09fdf2b94b,7.505794949933588e-07,-1
0xebcfa0e05df4c406f4a166b1318581134a8537c0,1.060236091405977e-06,-1
0xecd227b51328faba79c951da9f5e582387b7f89f,3.7689133040497496e-06,-1
0xed1fd08a946588c3847a7fdf3f76456ef9fcc854,1.9924190540953683e-06,-1
0xedf3f7d117f9bb9d7a7129471c50794f3d88cf7f,4.182104407954153e-06,-1
0xeec68ee6baa29e43dba177ce010c867d49b775b0,0.0001830292448654993,-1
0xeed00c28271a0b35d5c306c8b8c46379ec9c5904,7.477723305181231e-07,-1
0xf1702a21d7d3a5d4ce73d5f0fa4df35ade384f24,1.2193165218285395e-06,-1
0xf30bcf4f764ec0caf33b150678549822ae78a75f,0.00011375735066335652,-1
0xf318b7c7f3dd6bbf3b651efd3dcb161bb9f47674,1.999534585517317e-06,-1
0xf52032aa3adc354ae3a155f4c7f923a580f55706,7.39713779735355e-07,-1
0xf521c8d72af09309f0c50f9c3dd053fc7b013c33,7.848422464678553e-07,-1
0xf53cab0c6f25f48f985d1e2c40e03fc7c1963364,3.761188182441506e-06,-1
0xf582a7c87888714ca875a70b0971f55bde6eb148,3.231582665751892e-06,-1
0xf5830ff9b625b60131d82530c51c9e294a9f7478,6.840039880586742e-07,-1
0xf69f85924704c4ddfbdedd5150c176f576011bfa,1.7058272904426856e-06,-1
0xf6b534d0500813a37ec32494321a37c46268a98b,6.800073539914541e-06,-1
0xf7499ba3400660a1dcd9475cd5f334635047ce7b,1.14663944458177e-06,-1
0xf79d1252a6514ad59b4ea77834cac44cd7d49c52,1.688966234977258e-06,-1
0xf8eac6eb2efcea7b952f2e901988302d79c9192f,1.0858040798738512e-06,-1
0xf986f4a9f98a9ee7760b8dba5e71b7291df77190,1.27542185082328e-06,-1
0xf9b4cdd91db7a086d59ecac8b44725db0ac54f2d,3.911313458333488e-07,-1
0xf9de4e7c610b325781388dcbc39107b09c05dcbd,1.2368329092512853e-06,-1
0xfb7e2f3c47940af4dc4df67f716de542ce0a75cc,2.1997580851948836e-06,-1
0xfba30c4a12ea4503919d09d533bcc1f3b211c404,4.948452673223018e-07,-1
0xfc93c3010ea5668c1b6900a9fe87168b63dec145,6.816597197338248e-07,-1
0xfe3309bcf078e78dc65de26b3a34fcf04da3a83a,4.836783165216322e-05,-1
0xff14b7d0c7b16a425d07c7ef9cedcb8c9db8f305,1.4930577526088183e-06,-1
0xff3f81bf116731567f2d8f7f38c057fc9f4d316d,6.69810109158259e-07,-1
0xffefe1ba6f2c69918a603c755331e9885504ed1e,7.176968938642864e-07,-1
0x023a3d058020fb76cca98f01b3c48c8938a22355,1.2397882223393422e-08,0
0x06cecfbac34101ae41c88ebc2450f8602b3d164b,5.617920047369795e-09,0
0x0748e296e5a350ec36c8487a1cea406e1b57d4b2,1.1278536904470073e-08,0
0x0becb107c5defbb260cf044e400d4af503eedd34,1.8109782885817803e-08,0
0x123dbca6a27005a3c4ce10cb66ee8ece8fc13bff,1.9028915210260104e-08,0
0x162cc7c861ebd0c06b3d72319201150482518185,1.641178447622331e-08,0
0x1a5612386dce50174bd467498afa607df418d7c6,4.739308739136053e-08,0
0x1e771e1b95c86491299d6e2a5c3b3842d03b552e,7.991965316422856e-08,0
0x2025137a136bea7446deba681cbfc7cf1970840e,1.1880192197246997e-08,0
0x203f4c410f3c35cead9f35b6de2f66e773d7f26e,4.1386377670236004e-08,0
0x208db9f389989c5c387cc3a2620cc5251eace716,1.1401814131694883e-08,0
0x258a4b8a8447c61aabf1bef9bb14ee4d69efff03,1.811586144070448e-08,0
0x27c9fa86c91b84ddfa15de58c482ff662498d65d,6.103464927429389e-09,0
0x28233e5edddfc9f71f0cecf58ca98f6a2ca11f43,1.4483455380795033e-08,0
0x2cd991f48ba31536a96b772536a1daaaedf150ae,1.985831872417142e-08,0
0x31dea2516beee92135b96f464eeec3cf292a13f2,5.668659295442959e-08,0
0x35d1151ef1aab579cbb3109e69fa82f94ff5acb1,7.828768562216963e-09,0
0x369daedbefcb30b82154338c8fd613a70c60d251,2.484756018147327e-08,0
0x3a122449de235a40481689442271c0731b805d69,3.800851570714135e-08,0
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,2.2235920687613305e-08,0
0x3fc56e944aa7b1594c85861b2d46a07f82a2c0c1,6.953765073766067e-09,0
0x45d26f28196d226497130c4bac709d808fed4029,1.1528093006680176e-08,0
0x469e9a7f624b04c24f0e64edf8d8a277e6bf58a5,9.10648161166247e-09,0
0x4a96036fb1529561fa3eeeb2781fad2d4f25500e,2.5515491409626387e-09,0
0x4fe53e953f1ff4454d144cb6f4fee3f2ca9363fe,9.166269660378898e-09,0
0x5559da6ec434c5723d0ce9c4da7f29e3f8a3d43b,1.835698363784619e-08,0
0x56cd86d6ef24a3f51ce6992b7f1db751b0a0276a,2.7583419515398985e-08,0
0x570b09e27a87f9acbce49f85056745d29b3ee3c6,6.784302291717925e-09,0
0x5d2f4460ac3514ada79f5d9838916e508ab39bb7,4.78259980596336e-09,0
0x67fcc46ed2a63971697dad2fc7bb0091fe89e51d,4.835009286060608e-08,0
0x6bea81d7a0c5939a5ce5552e125ab57216cc597f,7.373335756505427e-09,0
0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,1.4563385840537207e-08,0
0x79cc76364b5fb263a25bd52930e3d9788fcfeea8,5.053045180084465e-08,0
0x7a6d5fc57f6906f337c48fe2763c3a501304f79c,6.5091761294331985e-09,0
0x7fdafde5cfb5465924316eced2d3715494c517d1,9.10097053583291e-09,0
0x856c35038594767646266bc7fd68dc26480e910d,1.756556083523574e-08,0
0x8607a7d180de23645db594d90621d837749408d5,4.8196741323499106e-08,0
0x880ac484a1743862989a441d6d867238c7aa311c,5.903498472737543e-09,0
0x8cc94dc843e1ea7a19805e0cca43001123512b6a,1.2060015828068397e-08,0
0x99b1098d9d50aa076f78bd26ab22e6abd3710729,3.867386479697559e-09,0
0x9eec98d048d06d9cd75318fffa3f3960e081daab,4.321705410594974e-09,0
0xa312114b5795dff9b8db50474dd57701aa78ad1e,4.632745906134382e-09,0
0xa581bb0ac1a7ec393e76ccd45de2bfff6146e213,1.6071764279767062e-08,0
0xac7476e14f768e3e67c195e79c2490dd20c70127,3.455258810491838e-08,0
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,1.1658807310581081e-08,0
0xb3e475368ed0fa0ad23c04de0423d48a0758806f,1.2983361598834928e-08,0
0xd0254dd9c10498b256b6ec3bd8de37a9ba4329de,2.317829733372177e-08,0
0xd487e26c62ed8c28ce3cc70b5791e501c2934982,8.128763337597943e-08,0
0xd6ef5649200101eb44ce8949f4cfb167b0c5a07a,2.1272550089783583e-08,0
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,2.1423973927125155e-08,0
0xdcac85ecae7148886029c20e661d848a4de99ce2,1.0284334327855093e-09,0
0xe02e420ec55b4e03924d77c7b342c012541ba2d3,9.084791977798207e-08,0
0xe86b057f5eb764c9738d6b0d38170befd0723664,1.688865411116484e-08,0
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,9.720013616874804e-09,0
0xef5fdcefdb38803a654ee9f3539bed8058443d99,4.354333692701734e-08,0
0xf62edeee17968d4c55d1c74936d2110333342f30,7.17489890415617e-09,0
0xf83ff544ed6f00fe7a74782aee3fd9ea54d96728,0.04999877228358497,0
0xfce053a5e461683454bf37ad66d20344c0e3f4c0,4.638429937296259e-09,0
0xfd97600ac44b3c4e20ac1a5f23e3b18d10fa5912,1.8662816510885385e-08,0
0x05c1a240d17b2459b9bfe2ae4c7dd53db5031ddd,0.001304401020530208,1
0x085db44e424331c3036e3ebaf7c7e8800b2cf1ac,0.0004041311155087168,1
0x0a8817c801b0801c2f2acfc8778a7cd807161e07,0.00025836151553713287,1
0x1ee9c17b393a85f0b237e72230016b2c16b9acd3,0.0027285135481792066,1
0x2c352e53a2b471b0d98f00d6117ee40e708c72b8,0.0010635054443947323,1
0x3f8793d2a0ec69f0bae47140886039a4dc63a960,0.0011718822445119543,1
0x4e994d450c7c710ba4baeda5e249acc71f80aa1b,0.0037458935191615737,1
0x6cc3dbb19a92839e7972a8097a092f1aff4aadd6,0.0011377541307668534,1
0x79ca2977402aba6b2e45504b94e21124f825a860,0.0008759357929870007,1
0x8eb3f4d468a9763ee66ceb63a0c64b7044c2aa2d,0.0008375112742227852,1
0x92c9d75ef853a2549dc460c2ae527fa9fb32112a,0.0009059042040543177,1
0xa2a31c959a1d63964b20838219e6ac307b248d18,0.002242889298073215,1
0xa5b1bf0579eb8463be37f5496e3e8878a63c5da2,0.010762081880429195,1
0xaf8315cb34841fab2ee94c229e45dae7901cc217,0.0023650597256204726,1
0xb05ed8d08af44a4decb46fb24a27302921be5917,0.000767643531696959,1
0xb786074078d2cd10146521b500cfd8a154c13b2d,0.0005688818388025,1
0xd2f03635901956b950737bbf02463dfad9f2e9e1,0.00581364761724647,1
0xd7dc29918d5869a6715e94338316529d5847a6f9,0.003635856721520896,1
0xdbcc9132a5cf4dd5a2c4e1b5903f8c8038ef5928,0.003314141191338464,1
0xeb83e695adcac2e83f290d2d2815fc58e6491d7a,0.0013507258703236633,1
0xfb494ccd5f9440b28ed663525b3151cebaf4e8e5,0.0017932851124932972,1
0xfcf104006bfff47695c1dc21dad3e9de1e72098e,0.0029519934026003966,1
0x105a8501eae3aa9462a47568a2de12e421f75e5e,0.0002606963693682722,2
0x166e9c3e0bc7f1045a251f01c7e3a2307623c68c,0.0002863875490941796,2
0x193c6bcb33eab0b35989f2b6d1acc922b66409f2,0.0002851025803820564,2
0x1a6fed4bf6ae595834e6d2d56c72dfee26e99715,0.0005991406590448604,2
0x2431edfcb662e6ff6deab113cc91878a0b53fb0f,0.0015095056853281455,2
0x2c841dc4b15bed72a9a6e98951229951fda18fcd,0.00043345866561951747,2
0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0.0006440439029227102,2
0x37283486c96d2b9690cb9296292e6e354ceffb4b,0.0015748097376094426,2
0x38f6b8f24a984b98146086ae74dfbbf862de76e7,0.0003961571971037791,2
0x3a6747c8e913085e243a2c22d188dafa8c6a612a,0.002874701138084762,2
0x3e54b5ebc95c0fcc1b059207576cbaa7b0db1c6c,0.001354265844186937,2
0x4e7cfe8e3e20284ba246978abaf301c5fb0ccc9c,0.00043809756406890034,2
0x6049ddfd35e4d9098a6367e36023f2a36792b642,0.004233876156953724,2
0x6b44fb3b080c233c6cb0b2d70f4b5694fd528572,0.0005687391110709621,2
0x71aa6c4e87225fcae2df49f977c7fc0d1e8d2112,0.0006181689155846024,2
0x80f80b9cbad775b4fb9d699d34f5c5acc4615bdb,0.00026835239063423814,2
0x85d09eb8fee0f8258c03203c2f659ddf2b2620dc,0.0004490396842492569,2
0x8958d618dcbbfe55d8c8c55969390277d6088fce,0.000773947496222813,2
0x9660f151ffe595afc65e64d38a55285ed8fd2021,0.0007373618048953874,2
0x971fc0c9becffd708c52a195b8a87c27359e77fa,0.007942588001948985,2
0x9cde2b9d159036d49a9cb98d0560efc928c139d0,0.00041866539806759796,2
0x9daa04af6eafd1ca40ee14e4aa134fbb124cd977,0.000525826868387767,2
0x9dfbb2ba3d2c3c714256eb6832e9aa742ad793bd,0.0006156831423406197,2
0x9dffaaf1f97fd0a17ed02bddfc48843ccf7b6d8a,0.000993559847605624,2
0xa24c5ca26c41cc52aeac1d6886d37f6dd5d6949f,0.00138601298194678,2
0xa415c4ded17cac76a1d81a54d9f4aeb48ffd4dd0,0.004548913119682368,2
0xb4ab53a1392816ac685be2f60d6e807dea91d207,0.0042538006901940775,2
0xb847748c6119d1d91a6613d549d041242cbd1c24,0.0005694578271069685,2
0xb854f7f40f0f3e1801fb6d8828b6f6dd97ebf33b,0.002268114901734891,2
0xbc5bf88fd012612ba92c5bd96e183955801b7fdc,0.0005457135028203666,2
0xc43bbd40a1bf61e27315682b8e0bad6243a50708,0.0007615372121686355,2
0xc8160b24922664d9b3cf7f0acbc149dc33917d15,0.0005747377164636892,2
0xcd6cd380329759474d36c2fbc7b9a13177f38bd9,0.001856701037148057,2
0xd0b2fb4f0db4fab3551d55b2cfbb5fc122543723,0.003285426178962383,2
0xe06142615991dee64ca813085779fadcc70431eb,0.0002960485528445217,2
0xf5dd745bcf393686ceffb6a43f7e7b4c172aefad,0.00031742749372207755,2
0xf970f3cc94919eeab9078899cf4e0c808ae1dc06,0.0005339330744300476,2
0x10437b1650f6b1133d3eba32fdc40ddf42e9d5ba,1.7567094066244278e-11,3
0x128fae9d18a2f70d98a03c26bf17b67d97ce1f3c,0.0022166717829236256,3
0x274a2740c1cd14b63f84014ec084493d6ea8dbca,6.213845806223802e-07,3
0x29a536c7bd11e04efd59847e3e4fc3ad350a2bc0,0.016062798336857514,3
0x2d5830b16f7d9dbdc12024bc6df011859920f320,0.00037969762127452366,3
0x31323f632ecf0918fca1556ef835b1c20805e248,5.251458380837414e-05,3
0x464210fe13b2bc741954c48218d124c1934f103e,0.0024394831073112607,3
0x5649d9106018022ecb11df36e6f585e42ae8c1d2,0.0006318884707769943,3
0x56ca414d41cd3c1188a4939b0d56417da7bb6da2,0.00032868363319461596,3
0x6f16ba3b8c4d14b6c1dd0cf4d21216e9a9cff798,0.011950568749797162,3
0x75fb160bf71c80e7a942c7f755ff0daa69ceab14,0.0017300578140557509,3
0x7763b3d00801eab61a969af0f1f32ed176362000,0.0015914389889403033,3
0x7dcd3d37c2715ba41556414bc50decc1eb573474,0.00035889134558756916,3
0x7f5943f48e26498413713bb1510adb20f90d0e3d,0.0049928979166990965,3
0x870a25b4b0d56cbee176f783b9f1031d6c7590f7,0.0014800680157282895,3
0x9a6c99729b04dcb806ff75fda301eb70c41007f6,1.1499167771201925e-11,3
0xbcad74149199712897f70f80e6e088dd215fd65a,0.0010537795003000264,3
0xcf2ceb89f5346b2fe75fd1b5bd0e24c0d449ec7b,0.002712807922258174,3
0xcfba52024ba34763daf16b85dfd9d88deec82897,0.0007502362483633159,3
0xe02255c3d6221dc05e81d2196179d5192a1176bb,0.0003918065836386767,3
0xea2a2ac89281d1673e5018f60933970626905285,0.0008750879648378534,3
0x0f7a453567401070ddb6b4ec82f97bd78b857c04,0.00022435994531483505,4
0x107bb210d5091b325ec2da0b10e8929d4f0044b3,0.0037733108488240494,4
0x19abe6cee288384fac7e132518088322905bb027,0.007403208952621878,4
0x1e32ab6deb18952c6625e6e65628bb49b5d0a768,0.0005093617422235816,4
0x1f4ab7e9acebb8b591e74b81e34bebe8be9bc934,0.0007314561174081151,4
0x37de2f99bf85ebc078cfcfe6bbc6b58f5d8c0b65,0.014473926923947169,4
0x4802223a6e38cbb730783923978a5aabb7ce7b2c,0.00026455354770832986,4
0x4f23f946562d26f62a80c06b4a6909da371cc4f7,0.002616637670141583,4
0x5987f1a632e283403c4cab7b0ab1d39bbd43515e,0.0005231540261175857,4
0x5f496c4c1b68633c859f45dea8fdd56e2d01971b,0.0004364308692588906,4
0x67cb2a595c76cefaf66a64392bbc8cf88dd3f46d,0.006337140245626211,4
0x69734444a9c9954c21d83b5f062802909dc5112b,0.0002479160715481567,4
0x697c8c14cc04181b26d227c2e97241e3b1e61207,0.0003790170878498965,4
0x698077864c25a27b46e454885ac18633c464ca1e,0.0005556073316894479,4
0x6a4fd7cdc7964f396a0b672254e14ee43b5fa59d,0.0018461833120953061,4
0x7361367599aaa8c987159d216c87270ccddb4ec6,0.00020949097498403885,4
0x8477e447846c758f5a675856001ea72298fd9cb5,0.0006728111038434966,4
0x93d06fe55a98b64ba0b465f24f2de9b6676b1f8a,0.0003576254683342218,4
0xa3250f55202d57bcd7b04ab5fa256321eb44e29e,0.0009963096852284219,4
0xbff1def5f6c32475a57bbba43ad4f31acf67b1a4,0.003553224225958094,4
0xd26a77be873cdc25f0238634326f85986e6cbd1f,0.0004623709041299085,4
0xdd594463a4a809eb8bdb0f15b060aa38573f6a14,0.002810739710799265,4
0xe01ff44ed40070b19cc967b4f062c1b633f29195,0.0006151632343475283,4
0x0c0153672cce9870b4658cf07e4c8e2a21918f81,0.0006594874820087083,5
0x1932fe080e333c5b07fda595d369362b653cdd4f,0.0005029724372158413,5
0x1c2aa40ee858e655d18b5e5e9c17517bda099824,0.0024321497424811085,5
0x3ea62c958667c93e769a9c80a9acf7084f53fe7b,0.0068804164771100315,5
0x4805e9ed801dc620eae5c7c6fbe76b0f89537a5a,0.014953157238174863,5
0x4a58938dfb597c1dba490c8c44f151812e0606c9,0.0004805528127228831,5
0x4f0a6c8549404112b43edacad9218d2444a18487,0.000631782243307528,5
0x50f266d501093145fc8d0be13b77b5be117abcce,0.0004385223256190307,5
0x555187752ef6d73758862b5d364aab362c996d0e,3.5226110607952837e-06,5
0x737ea32b0458103019a2a95a55bac57cbc834d44,0.0030407728010082963,5
0x775054e47172f14130eaff0fd60d7477f8086acc,0.000631419762743968,5
0x7810bf10e7e275fec9c18e043c97309031bdecc2,0.0007290237354092636,5
0x8f5ccf802718cfdd7051ab90c40d2fe89493468d,0.005192722095623993,5
0x979175e9df167d049e786c6e38a819dcd1c27a23,0.0005852890592220442,5
0x98c40917c68a955a7102e667de9bd39677307b2c,0.002556310794092455,5
0xabd9bf5d961cd5dd2f40d0574334649661802e68,0.0006266920491814638,5
