trader,num_return_days,avg_equity,max_net_deposit,is_kept,pos_day_ratio,avg_gain,avg_loss,payoff_ratio,mean_return,std_return,skew_return,kurtosis_excess,p1_return,p5_return,p95_return,p99_return,tail_avg_5pct,max_drawdown_synth,worst_5d_return,worst_10d_return,acf1_return,acf1_abs_return,ret_prev_equity_corr,mean_return_big_equity,mean_return_small_equity,num_active_days,active_day_ratio,max_gap_calendar_days,mean_return_z,std_return_z,max_drawdown_synth_z,tail_avg_5pct_z,p5_return_z,ret_prev_equity_corr_z,avg_equity_z,max_net_deposit_z,mean_return_big_equity_z,mean_return_small_equity_z,acf1_return_z,acf1_abs_return_z
0x2a6e0b832b08c040ca59625025b6b8aec96a29f6,172,22638.875723185,27149.14,1,0.5872093023,0.1156611731,-0.1055634451,1.0956555367,0.0243417086,0.1960045504,0.1776305504,9.341515928,-0.6627041685,-0.1951038862,0.2557154129,0.7138358715,-0.4621643234,0.998958434,-1.4304390274,-1.4215840092,0.0488327033,0.1107482268,-0.0684215204,0.0016692369,0.0475476502,172,1.0,6,1.3881131687919912,1.1409244023634626,1.5803879350973327,-1.478622106902295,-0.653365383572463,0.2307148313693761,-0.17637372202265858,-0.14840359591996796,-0.14485111217786265,0.8566113448301701,0.48626026509199644,-0.5100628319062475
0x2a934d40944e2b686ee9cdce74a3f67d32cd0347,155,88383.0982063013,164947.18,1,0.4967741935,0.22076736,-0.169034893,1.3060460838,0.0246088069,0.2664696174,0.2302281677,1.6782936123,-0.7192317587,-0.3588850468,0.4868740175,0.6489345049,-0.5507109687,0.9805174471,-1.5224603775,-2.0070574984,-0.0876273238,0.1436384744,0.0137462442,0.0316555227,0.0174705753,155,1.0,10,1.4120401548395447,1.9914823064716785,1.521158367863093,-1.9762741666165828,-1.9733797296158573,0.7136272234278361,-0.15450525099603757,-0.11995453433926223,2.003418686123782,0.051344812311122145,-0.4634309496019368,-0.3154652672967095
0x2ab1086462946b6f6713d6fddb73df7abb716554,111,5154.3717978482,1993.13,1,0.5675675676,0.0846534975,-0.0732922812,1.1550124531,0.017012911,0.119135221,0.0138216816,2.1611541144,-0.34139912,-0.2060594568,0.2216264535,0.3183407313,-0.2953081475,0.5379884302,-0.5603520632,-0.3840362114,-0.1995345193,0.0929451476,-0.1299009569,0.0120894315,0.0220259084,110,0.990990991,25,0.7315906902867206,0.21306300254860044,0.09982434155995257,-0.5408528742977871,-0.7416631481512009,-0.13060912440757336,-0.18218958466525448,-0.15359717398257935,0.6016697974442915,0.17330671525888006,-1.242247154507897,-0.6153960570313366
0x2b294f5aaf6d6f8081bc98069ebd8c4eb60cda44,88,10105.1472133258,2000.0,1,0.4659090909,0.0976682111,-0.0463272204,2.1082251513,0.0212880059,0.1390879114,4.3716290058,26.449255056,-0.1535049378,-0.1091912805,0.1815800812,0.4173880429,-0.1324204769,0.4264442849,-0.3638509367,-0.3393095732,0.1478884805,0.4006106069,-0.4858995467,-0.0142014038,0.0584280858,87,0.9886363636,6,1.1145588185910476,0.45390458903207215,-0.2584380166022416,0.37461246604924575,0.03905779632512448,-2.2228667318362225,-0.18054281047516524,-0.153595755638363,-1.2818514837112678,1.147917952172788,1.1756372450817625,1.2049292206128166
0x2c352e53a2b471b0d98f00d6117ee40e708c72b8,161,758449.2759482531,174297.23,1,0.4658385093,0.0640989625,-0.0516247535,1.2416323198,0.0022838098,0.0803527685,0.328005588,3.7171802713,-0.1617200682,-0.1211881366,0.132639914,0.2168318591,-0.1634292212,0.7013872891,-0.413916026,-0.4736180824,-0.0362595553,0.0259746528,-0.1220983625,-0.0051037098,0.0097636735,161,1.0,12,-0.5878598599616518,-0.25506571596345917,0.6246359338948276,0.20033634957113575,-0.0576323364191064,-0.08475209587200644,0.06837855902440423,-0.11802417198989441,-0.630076822963184,-0.1549954022737346,-0.10593784704573957,-1.0116319062493198
0x2c841dc4b15bed72a9a6e98951229951fda18fcd,145,43165.9055993425,16612.5,1,0.1586206897,0.1311496961,-0.0534025327,2.4558703407,0.0082810821,0.1014785822,5.6328119101,43.0520200315,-0.1756874652,-0.0896471978,0.0773686382,0.2167202235,-0.1343859757,0.5641542701,-0.705366055,-0.705366055,-0.0076955407,0.1366819914,-0.1229041734,0.0005710139,0.0160982345,57,0.3931034483,28,-0.050617014741447655,-6.37896436754646e-05,0.18386492908389884,0.3635659207750347,0.19657572726264969,-0.08948796852425793,-0.16954582534740908,-0.15057893542562223,-0.2235297227412365,0.014602538631761915,0.09285292193256477,-0.3566238096862672
0x2cb562384765bea1612ceb60007e315f904fbe86,172,39093.2298021907,30000.0,1,0.7209302326,0.0838221529,-0.0476844786,1.7578498354,0.0471226278,0.1443425776,1.2177944741,20.8786568302,-0.2323640706,-0.0640580749,0.2573353566,0.604467991,-0.2073833384,0.8618538798,-0.8823184099,-0.9051539318,0.3565348616,0.3556853268,-0.3434429027,0.0047420411,0.0905004048,172,1.0,6,3.428855232102936,0.5173317318723715,1.1400295391424318,-0.04669567387135168,0.40281440091060977,-1.3856274683177836,-0.17090051765810918,-0.14781502229658428,0.0752899384004803,2.0066040177840017,2.6277081505282727,0.9391255026480619
0x2cbcfa87aa570d72ad7b376e729e167071f1cd33,178,18120.4342579106,10910.26,1,0.5842696629,0.0499016557,-0.0694090435,0.7189503444,0.0003005785,0.1049311318,-0.7458379397,7.3684710713,-0.4146957302,-0.2121237676,0.1423218202,0.2846821641,-0.3068267597,0.9212389108,-0.959678703,-1.3887646246,0.0092304426,0.3976165758,0.0391526914,0.0058754234,-0.0054009674,178,1.0,1,-0.7655200983239759,0.041610666602930425,1.3307649756673556,-0.6055900652659933,-0.7905392046252194,0.8629447599433537,-0.17787668916618532,-0.15175619002886595,0.1564874225190254,-0.5610048907309892,0.21064901197940772,1.1872148157986302
0x2cd991f48ba31536a96b772536a1daaaedf150ae,172,1396353.182656214,1680676.14,1,0.4941860465,0.0692199039,-0.0615583785,1.1244595057,0.0030704238,0.0961959592,0.6046305311,3.3065641265,-0.2771387975,-0.1234578444,0.1444558168,0.2927792441,-0.2081833935,0.6955275828,-0.6066683438,-0.6057240454,-0.1046169361,0.240317456,-0.0067052038,0.0075712155,-0.0015362688,172,1.0,6,-0.5173940344479353,-0.06382838873323363,0.6058154732464474,-0.05119216345659768,-0.07592532473565518,0.5934309673556682,0.2805642473591301,0.19297492766686694,0.27797692531795226,-0.457533643902621,-0.5816698645813551,0.2565430251641336
0x2cd9f4645b14bf968212c7c108213eaeb193946e,134,25801.7812467704,18486.25,1,0.4179104478,0.0186164351,-0.0176602275,1.054144693,0.0048805624,0.0234595075,2.2741125147,14.3718269755,-0.0523994186,-0.0171183278,0.0401879101,0.0810217368,-0.043482393,0.1004221342,-0.08223505,-0.08223505,0.0480328277,0.3297058957,-0.0582633277,0.0027601411,0.0070652389,78,0.5820895522,6,-0.3552396477433467,-0.9418033420561398,-1.3055702009831667,0.8744644987256001,0.7811310482262034,0.2904160677316927,-0.17532164618709403,-0.150192090814938,-0.06669683320742689,-0.22724175870287738,0.48069354459287644,0.7854162912281609
0x2ce1af69a615704971daaa73a2e54faaa18668f6,147,40543.0520317297,104168.93,1,0.4081632653,0.1125799667,-0.1359858878,0.827879779,0.0154235626,0.1366463362,0.400508492,6.1822120497,-0.3508896192,-0.2372243077,0.2287373939,0.3526729269,-0.3321497261,0.6989840535,-0.8842940923,-0.8546690928,-0.1299329073,0.4060062656,-0.0712334816,0.0060265243,0.0249493275,93,0.6326530612,2,0.5892149544939372,0.42443323289421997,0.616917116820568,-0.7479108312796516,-0.99284008528852,0.21418850968984518,-0.17041826394481038,-0.13250249349033236,0.1673125544520438,0.25157667899650926,-0.757855931307445,1.2368530314412967
0x2ce1fbdd33020c5992021c8924134590f66a2acd,178,48590.2005147486,29737.0,1,0.5449438202,0.0530202069,-0.0402381362,1.3176606064,0.0105824216,0.0843280637,0.6156435782,13.0436672877,-0.2993464867,-0.0794700169,0.1433261827,0.1934536557,-0.2209928557,0.6021406526,-0.7585094179,-0.5132055951,0.1380328163,0.2111514234,0.0409315556,0.0101288617,0.0110462897,178,1.0,1,0.15553973768709248,-0.2070813898643519,0.30587125165600015,-0.12318422172221226,0.27859996461122066,0.873399414151741,-0.16774154457995658,-0.14786931989904453,0.4612111585553667,-0.12065536410975883,1.1070469193678851,0.08398005202061755
0x2d19f73005f0450c5e9f459dfc7e8da9c581b788,155,18917.0760306603,6145.38,1,0.1612903226,0.0621274773,-0.0664089167,0.9355291493,-0.0028327779,0.0570026755,-1.1591518994,13.140914754,-0.2482176455,-0.0807098847,0.0720801212,0.1536622609,-0.1773147273,0.7179109693,-0.7136771109,-0.745456648,0.1627323912,0.35764615,-0.0876347532,-0.0031760002,-0.0022426762,55,0.3548387097,10,-1.0462099225003663,-0.5369160995416359,0.6777074117213733,0.12229668259754897,0.2686070980495139,0.11779575348291187,-0.1776117025731741,-0.1527399221962079,-0.4919723460967579,-0.4764465946943816,1.278943186631669,0.9507268570674761
0x2d5830b16f7d9dbdc12024bc6df011859920f320,137,26499.2921634348,23033.33,1,0.2189781022,0.024888871,-0.0286410056,0.8689943138,0.0006417737,0.0354102279,5.5506417941,56.6916484791,-0.1053521008,-0.0334639173,0.0135234559,0.0444990153,-0.0750014909,0.2058680454,-0.1788306105,-0.166807407,-0.002706136,0.0119308964,0.01017129,0.0007612365,-0.0003298567,53,0.3868613139,31,-0.7349554231092993,-0.7975505920231724,-0.9668944174763711,0.6973200802427998,0.6493917654204602,0.6926166763766214,-0.17508963344596312,-0.1492533244948046,-0.20990184400827203,-0.4252338510608636,0.1275765982416003,-1.094722822032198
0x2da0b905bfa45b9ec7037a612bb8d9b76fddb8cf,175,79268.2990172216,36875.71,1,0.48,0.0415937452,-0.0429714728,0.9679385515,-0.0001702067,0.0583526641,-0.1448303883,3.2648972604,-0.1445500305,-0.0917923852,0.0831319665,0.1738115583,-0.1405543885,0.6920237773,-0.3646452716,-0.3609325419,0.048846085,0.1904563607,-0.0756588219,-0.0016012213,0.0012772562,166,0.9485714286,3,-0.8076936011571828,-0.5206208837265998,0.5945617976940857,0.3288980536335115,0.17928632637809186,0.18818011478767077,-0.15753710253296993,-0.1463954992235342,-0.37915243994243564,-0.3822059224257678,0.4863533948032954,-0.03846380580128872
0x2e1aa624f04fa7ab7198c6fbfeaa42a707b42c1a,149,229958.0302655667,254523.72,1,0.8187919463,0.0075333357,-0.0344404017,0.2187354201,0.0020076492,0.0222906709,-2.6963283994,13.6790027886,-0.1100298506,-0.0341018049,0.0256321745,0.0419424228,-0.077947679,0.3198510713,-0.2028664653,-0.2510755913,0.0655413061,-0.0456348314,0.1188238385,0.0050020407,-0.001027207,140,0.9395973154,6,-0.6125986577117087,-0.9559119387135583,-0.600798756071931,0.680761840556776,0.6442506320930462,1.3311841529875506,-0.10741324529730156,-0.10146103107429161,0.09391676307546248,-0.4439043121977648,0.60254349928293,-1.4353146768303837
0x2e2dc7dd191f8aa6994368b3482a4ff9791ae2b4,158,21417.3387796101,15984.94,1,0.5126582278,0.020801784,-0.0144136141,1.4432038903,0.0036398495,0.0320410713,2.9755203337,18.5130353284,-0.056478607,-0.0373948487,0.0433041316,0.0741764754,-0.0529917019,0.1447831269,-0.1492629131,-0.0862422679,-0.0260181256,0.2359034451,-0.0675284757,0.0014084671,0.0059284467,158,1.0,12,-0.4663841973242304,-0.8382184420417974,-1.1630896269254811,0.8210200441727362,0.6177099418071498,0.23596339027068677,-0.176780041304408,-0.15070849817619247,-0.16353311532375278,-0.2576775878562203,-0.03466279296072153,0.23042720561341795
0x2ea35ef03178ccc7ab44df03a9af7a06180a208c,178,3588.1154779721,1556.13,1,0.4887640449,0.0317016694,-0.0231711479,1.3681527355,0.0036487122,0.0414252549,0.1998494988,6.8536264895,-0.0798288144,-0.0541625168,0.0639576773,0.1367991851,-0.0865534406,0.4552814397,-0.2989054699,-0.2493679177,-0.0100468509,-0.0268407157,-0.1935864408,-0.0004296093,0.0078197229,178,1.0,1,-0.4655902660291093,-0.7249454136547998,-0.1658175831984972,0.6323955250273707,0.4825688647711248,-0.5048983547312317,-0.18271056779742656,-0.15368739471366355,-0.29521611345922083,-0.20704163230956574,0.07648901898299372,-1.3241179114946955
0x2ebdee94cb5df4a8f4b5acab118f6d4e55896aed,173,45233.6312127874,29245.93,1,0.5722543353,0.0268448118,-0.0227184659,1.1816296027,0.0059069759,0.0462967712,5.2659223665,48.4251175336,-0.0769855997,-0.0436646504,0.0484338772,0.1129385686,-0.0694208403,0.2723117612,-0.1277995778,-0.205751365,0.0030223637,-0.0096841392,-0.1158143006,0.0032839737,0.008560478,171,0.9884393064,6,-0.26329229542578925,-0.6661431323207452,-0.7534875887849629,0.7286845916393234,0.567177706228113,-0.047819712731910276,-0.16885803871064056,-0.1479707036391212,-0.029168552397609925,-0.1872090756927386,0.1674439935080551,-1.2226097670580682
0x2f062d9aa98209d2c79a744b0d4ef203d363b7d6,172,2505.3704469133,1978.92,1,0.488372093,0.0615236155,-0.0254031602,2.4218882571,0.0170494512,0.1275348429,4.845334594,37.0678823742,-0.1759888445,-0.047725282,0.0753113257,0.5597995128,-0.1360302453,0.5810804261,-0.5323702872,-0.5215334955,-0.062603815,0.1533651202,-0.0798624477,0.0175594408,0.0165274617,172,1.0,6,0.7348640052257331,0.3144517488129795,0.23822909626516983,0.35432475584559847,0.5344505479495855,0.16347476956769558,-0.18307072078801076,-0.1536001077047503,0.9935508011136129,0.026094424067963688,-0.28928026992516037,-0.25791685332552383
0x2f47da39204b17c652b20c72569aacc7adbd719e,174,211473.0040139143,200068.4,1,0.4195402299,0.0511191313,-0.0454544389,1.1246235248,0.0068175173,0.0688974918,1.1496348911,16.0107476432,-0.1684287583,-0.0853882541,0.0792674994,0.1796881671,-0.1611607046,0.4415990511,-0.4350125845,-0.4350125845,0.016944833,0.2043572128,-0.1538690699,0.0019530785,0.012029416,129,0.7413793103,1,-0.18172490479275297,-0.39333814733618006,-0.2097632765555428,0.213085923026586,0.23090120622735985,-0.2714733530780642,-0.1135619112293445,-0.11270359121576412,-0.12451620505236544,-0.09433369854681936,0.2643371794618193,0.04378160619911781
0x2f55331b4fa24efa8fbfeafb896669c0733f827a,178,166168.2880322234,229025.28,1,0.4719101124,0.0981818196,-0.0793661606,1.2370740735,0.0044205267,0.123560839,0.1735474217,1.6967159234,-0.3808620208,-0.198851185,0.2161484614,0.3673668296,-0.2780081881,0.7505082826,-0.7955794567,-0.8917299206,-0.0590711102,-0.0250679963,0.0217553437,0.0027011245,0.0061790062,178,1.0,1,-0.39645019747457505,0.2664830095211844,0.7824048864404689,-0.4436232119066861,-0.683567197729782,0.7606979136992276,-0.1286315984413171,-0.10672530544112534,-0.07092488533178998,-0.2509692500133437,-0.2646944715491385,-1.3136294870178886
0x2f6c194ab47cd777053af1fe799a63bf30322ef8,177,74527.45703,30000.0,1,0.2316384181,0.1060431425,-0.0854601344,1.2408492359,0.0076647691,0.1019079978,2.3555304232,16.1017627949,-0.247255295,-0.1174750894,0.1482787203,0.3980992412,-0.2088492629,0.6860406214,-0.580279848,-0.580279848,0.0550203384,0.2509758709,-0.1117716421,0.0037383283,0.0269043294,76,0.4293785311,2,-0.10582707243154117,0.005119528109039777,0.5753448362281033,-0.054934499231013664,-0.02770657723178107,-0.02406039670312217,-0.15911404666164936,-0.14781502229658428,0.003382203351520707,0.30391879026615104,0.5293230052884024,0.319604319422618
0x2f7479ad52a75eb90a9b2acfb296a39d41828c36,161,11868.0238941481,7445.04,1,0.4782608696,0.0392144241,-0.0328986845,1.1919754453,0.0056769866,0.0598064269,3.3966817127,27.8114602115,-0.1442401794,-0.0686770634,0.0817057357,0.1441306453,-0.1061672735,0.2989472471,-0.1942597051,-0.2238935093,-0.0618557481,0.0841881754,-0.0629825708,0.0031628025,0.008222598,141,0.8757763975,7,-0.28389501274816314,-0.5030730477153391,-0.6679385717239136,0.5221613732025713,0.36558709673305306,0.2626803615795214,-0.17995642560114886,-0.15247160119995876,-0.03784946843770079,-0.19625528304209544,-0.2840741111837973,-0.6672073259581607
0x2f85b47e90de2de52cc054e8622a39645ae7af21,178,50641.2854571844,18899.02,1,0.5168539326,0.0523816217,-0.040792213,1.2841083596,0.0073650499,0.0875462902,2.3891591464,14.3103558596,-0.2089119525,-0.1153012818,0.1222109367,0.294425955,-0.1762610093,0.4422858359,-0.4534776555,-0.4187966554,-0.0642950092,0.3777573016,-0.2020785003,-0.0045967656,0.0195987248,178,1.0,1,-0.13267627782365304,-0.16823536156517324,-0.20755743113590022,0.12821881472668142,-0.010186508336029501,-0.5548074740386805,-0.1670592931220689,-0.15010687248274207,-0.5937584565757007,0.10832267914973376,-0.3010501069112278,1.0697159619975714
0x2f9d7b4d0bba27aaa92173460e0520740e7d069b,156,4196.7553889363,1110.0,1,0.3012820513,0.0270444859,-0.0171661398,1.575455297,0.0017657354,0.030628193,4.3830055598,32.8529081417,-0.0560443993,-0.0355379944,0.0406700575,0.0898224324,-0.0460857983,0.1389397191,-0.0802219481,-0.1345311102,-0.0446155845,0.1662836248,-0.1187623568,-0.0014613972,0.0050766897,105,0.6730769231,11,-0.6342695860452499,-0.8552727762923841,-1.1818577393396372,0.8598327754635094,0.6326754867180115,-0.06514588533007258,-0.182508116178777,-0.1537795003767267,-0.36913519762345826,-0.28048204634226903,-0.1640914887356288,-0.18148357242930122
0x2fa0b8a5dfbdbb71a7aa148d4cc45dee9ddfd3f3,163,2070.4803353232,1816.54,1,0.5521472393,0.0597645657,-0.0481784969,1.2404821552,0.0114219671,0.1675921917,2.8504639054,19.5495591401,-0.5490152092,-0.0557982465,0.0566856808,0.8804365123,-0.3249276373,0.8538888203,-0.6772630028,-0.6842576886,0.0008416917,-0.0273165864,-0.1273923582,-0.0017150205,0.0247211397,163,1.0,6,0.23074723045206483,0.7979692716084911,1.1144470131237205,-0.7073210680584415,0.4693855006873728,-0.11586571006705781,-0.18321537808938068,-0.1536336318290374,-0.38730521304882976,0.24546730835192068,0.15226764418041344,-1.3269334354279674
0x3005fade4c0df5e1cd187d7062da359416f0eb8e,178,691939.3799544078,85744.14,1,0.4719101124,0.0214955466,-0.0167036314,1.286878643,0.002073672,0.0303209277,1.0682648291,7.4265454308,-0.0706066272,-0.0367919903,0.0464359796,0.1013306224,-0.0632076351,0.1956537645,-0.1619910188,-0.1446245955,-0.1714008179,0.3739390381,-0.1565554676,-0.0006606579,0.0048701456,170,0.9550561798,1,-0.6066842561059312,-0.8589816627051818,-0.9997010910343878,0.7636042021421451,0.622568753002024,-0.28726171905884385,0.04625540236377898,-0.1363063791284849,-0.31176883801572053,-0.2860119408473782,-1.046451142853709,1.0471249256765955
0x3093189bd4d429cb2f47d03c14b9e9200b6b9425,173,31672.899507546,42564.64,1,0.4739884393,0.1294699532,-0.1105617378,1.1710195204,0.0185485533,0.222545647,0.7865841564,11.8350371917,-1.0,-0.2237554406,0.2641506419,1.0,-0.5056479751,1.0,-1.0311317784,-1.0585881898,-0.0343673168,0.0375955735,-0.0623517456,0.001465427,0.0358303207,149,0.8612716763,6,0.8691553692312632,1.4612922166285038,1.5837332822721035,-1.7230100084324695,-0.8842860993977161,0.2663878167815186,-0.17336873877211,-0.14522099253317544,-0.15945240877341763,0.5428982152050499,-0.09276884570706381,-0.9428758757614079
0x30bd7e66f3f70e08b31d22fb1bf01178bcd7aae6,166,4322.5693424192,3338.56,1,0.5240963855,0.0168899151,-0.0163098514,1.0355652321,0.0010900262,0.0260920769,2.2958487776,19.6606659508,-0.0741388095,-0.0348315653,0.0314004074,0.0482503607,-0.0546004262,0.2372859353,-0.1091407581,-0.1595551725,-0.0273235362,-0.0486543488,-0.1194153179,0.000463735,0.0017315928,166,1.0,6,-0.6948004265657758,-0.9100265651847942,-0.8659850663510265,0.8119786518230316,0.6383690386689588,-0.06898343656755779,-0.18246626674026256,-0.15331940355186402,-0.2312153701869439,-0.370041772165315,-0.04374777560900899,-1.4531798732096328
0x30d06de4ecf52727b6b127640f2d0c6cbb1a466f,60,5818.5480349672,4999.0,1,0.55,0.0006725622,-0.0003341721,2.0126222318,0.0002195318,0.0020581523,7.175650977,51.0442869841,-0.0011184195,-0.0006623337,0.0004111819,0.0004576799,-0.0008525674,0.0036418948,-0.0018445791,-0.0020913426,0.2014020311,0.1298051047,-0.8671735579,-6.07217e-05,0.0005191131,60,1.0,1,-0.7727803589100608,-1.2001312284681043,-1.616413201283118,1.1140537055580455,0.9137601504430151,-4.463671817317592,-0.18196866002352285,-0.15297659780650605,-0.26878836260893124,-0.40250401548568304,1.5480638813058385,-0.3973114147231999
0x31323f632ecf0918fca1556ef835b1c20805e248,77,7216.0531266538,3980.45,1,0.3896103896,0.0419541274,-0.0195662515,2.1442087355,0.0079602276,0.0891804479,7.4663923695,59.2056634504,-0.0796139666,-0.0493208357,0.0515224405,0.0731921577,-0.0712603466,0.2554032787,-0.19785868,-0.2824871271,-0.0250926856,0.0018634946,-0.1701636159,-0.0006770956,0.0168248487,63,0.8181818182,54,-0.07935954565532764,-0.14851004507190568,-0.8077949914469491,0.7183461525493852,0.5215909872640532,-0.3672388667764449,-0.18150380853615525,-0.15318688230455138,-0.3129464635042211,0.0340564948179435,-0.028222209176561097,-1.1542873438944683
0x31652a303eff850f57e73f4cf8f201adccb2d617,178,15222.9078567654,6418.14,1,0.4494382022,0.0369536622,-0.0315146572,1.1725865196,0.0006740103,0.0478251647,0.5356277924,2.2390234293,-0.1144571521,-0.0847371175,0.084871057,0.1343527193,-0.1026431487,0.4678037986,-0.2460485023,-0.35307513,-0.0044082596,0.2528341477,-0.1599944834,-0.0058070645,0.0073023822,170,0.9550561798,1,-0.7320676298196357,-0.6476944565817068,-0.12559772390241875,0.541967747113952,0.23614912149481293,-0.30747333555333517,-0.17884049206412947,-0.1526836095952685,-0.6804663800287515,-0.22089261858416442,0.11573069828396204,0.3305989505378428
0x31ba5e1cf7629c01d91e0ac0ee984098a46d653e,74,12111.88849,11231.36,1,0.3108108108,0.0108498832,-0.0061739705,1.7573590945,0.0012864601,0.0102726103,1.6859189774,4.7293937328,-0.0230813926,-0.0136143418,0.0213788604,0.0314157808,-0.0169601103,0.0426469599,-0.0260318408,-0.0230813926,-0.0095592458,0.4363050598,-0.2568780434,-0.0010582744,0.0061713237,48,0.6486486486,1,-0.677203642218715,-1.1009775275305183,-1.4911350294399213,1.0235256920577842,0.8093718530378846,-0.8768726850244941,-0.17987530903078897,-0.1516898974047215,-0.34025477735324283,-0.25117493690798504,0.0798824983010845,1.4161180717545108
0x31dea2516beee92135b96f464eeec3cf292a13f2,178,12496497.806794988,8505256.2,1,0.5449438202,0.0142698266,-0.0091016417,1.5678299728,0.0036344955,0.023801591,1.7258420703,9.7285601018,-0.0707247717,-0.0179246277,0.0404423809,0.1074229233,-0.0462226277,0.1141111875,-0.0999622757,-0.1031775087,-0.0335950101,0.1438524964,-0.0500800948,0.00293568,0.0043491932,178,1.0,1,-0.46686381506533403,-0.9376741779585593,-1.2616031016515448,0.8590637634641417,0.7746325753169001,0.33851016635720754,3.972800339536207,1.6019419811125943,-0.05412092034471773,-0.29995962472788334,-0.08739399049395606,-0.31419899042098104
0x329f4435e0f22899b733756c71aa12c1004146b1,171,17384.6918183256,1775.3,1,0.4970760234,0.0538677365,-0.0540684769,0.9962872921,-0.0004159732,0.0800357016,0.957732926,7.1010905712,-0.2197391635,-0.1262283896,0.1056640748,0.1811153864,-0.1849120351,0.794930172,-0.6322350048,-0.6829814849,-0.0732558187,0.2264391618,-0.0486162342,0.0006979643,-0.0015430158,171,1.0,7,-0.829709658977304,-0.25889291388446733,0.9250810511792039,0.07959810421387496,-0.098254873488173,0.34711349671951525,-0.1781214188415154,-0.15364214602343076,-0.21443477473662856,-0.45771428425122446,-0.36341270671094555,0.17443107863519722
0x32d12513ab62d4dc7143a0f6cb605752ace46822,140,17821.9496655603,36103.11,1,0.25,0.073308133,-0.0584293006,1.2546467656,0.0028850038,0.1694141939,0.0825843508,30.962453441,-0.9709658261,-0.012904442,0.0168963219,0.1560673055,-0.2920792711,1.0,-1.0,-1.0,0.0030885018,-0.0371639213,-0.0512541306,-0.0095210984,0.018951923,72,0.5142857143,17,-0.5340041804239201,0.8199619899651281,1.5837332822721035,-0.5227058627923962,0.815093377521045,0.33161018022152206,-0.17797597396130754,-0.14655500617281486,-0.9465462443525442,0.0910055748620066,0.16790428047898265,-1.3851959153198643
0x32d7fb99e113c5480410768041302149897d4214,76,32623.0730759351,26736.38,1,0.3552631579,0.0236619453,-0.0134730658,1.7562406196,0.0039742879,0.0228419863,1.7738071731,6.5080309465,-0.0458852923,-0.028512631,0.0409104868,0.0632016985,-0.0400820323,0.1000599491,-0.1005865065,-0.0459867437,0.1351135206,0.3939633111,-0.2428946208,0.0006881669,0.0090130068,52,0.6842105263,1,-0.4364248043570489,-0.9492572133142824,-1.3067334829077197,0.8935752905618497,0.6892972644621376,-0.7946899934324396,-0.17305268296726853,-0.14848881218761625,-0.21513667755521243,-0.17509332644343223,1.086730131087079,1.1656000069914751
0x332969b2951974fea82338ae410593ecaf98a4d0,51,72963.0638574231,76882.78,1,0.431372549,0.1088777115,-0.0641194547,1.6980448765,0.0105067739,0.1097231013,-0.265687041,-0.221016982,-0.2445706157,-0.1963687025,0.182772252,0.2052454279,-0.2282956865,0.4301219553,-0.2915604051,-0.3986373116,-0.0410376037,-0.0118744187,0.1589908575,0.0188434993,0.0018365794,51,1.0,1,0.14876312599608027,0.09945276777443006,-0.24662591416957988,-0.16422777314137543,-0.6635593256290045,1.5672518045973352,-0.15963441005597692,-0.13813584910011006,1.0855429909166767,-0.367230920524188,-0.13919059281529103,-1.2355687165222917
0x335f45392f8d87745aaae68f5c192849afd9b60e,178,1932600.678330229,2032000.0,1,0.5056179775,0.0302503413,-0.0221358594,1.3665763199,0.0043515454,0.0395471893,1.350984779,4.1061351066,-0.077565948,-0.0509521516,0.0727049963,0.1552143113,-0.0668504214,0.2662916464,-0.2058319211,-0.2348696461,-0.1327668355,0.2156276034,-0.1160977762,0.0021241477,0.0066295659,178,1.0,1,-0.4026296250585099,-0.747614852690652,-0.7728232564603431,0.7431309239151496,0.5084431967426034,-0.04948574174891735,0.4589360096118032,0.26550741164059577,-0.11226050929095094,-0.2389062203298347,-0.7775786059383178,0.11046369961571564
0x33821578405bd53f0eed2895496922b528d95e21,165,67906.296244241,39403.45,1,0.3575757576,0.0595420481,-0.0283694473,2.0988088818,0.0106307582,0.0666065157,2.8442611047,16.123263023,-0.153944952,-0.074166083,0.1047975632,0.2010193196,-0.1143926855,0.3995492403,-0.3718292991,-0.3801663719,0.1920017858,0.2949689118,-0.1353409021,0.0012255294,0.0201506849,116,0.703030303,7,0.15986978828564063,-0.42099167713383173,-0.34482069563356677,0.47593270796144305,0.32134767022532956,-0.16258050590964396,-0.16131644038290985,-0.14587363526291466,-0.17663909111888665,0.12310054559099018,1.482643035603999,0.5798923757189105
0x339af484e526381d68e7535ba9ebcc5f2c42165b,178,36149.2979071006,60956.51,1,0.3707865169,0.0937215633,-0.0520580372,1.8003284098,0.0139859693,0.1259633784,4.4997781219,30.2025777599,-0.2398597237,-0.1106242643,0.1469354066,0.4408277348,-0.1806560759,0.5308783825,-0.4472566471,-0.6057857164,-0.077825296,0.0930955199,-0.090774083,-0.004109255,0.0324924487,137,0.7696629213,1,0.460433622560501,0.2954831788760422,0.07698797978769835,0.10351755203444624,0.027508487682309967,0.099345436980345,-0.17187975639454198,-0.14142390338579472,-0.5588323471763195,0.45353192475396553,-0.3952139054925729,-0.6145063682785911
