date,daily_return,equity_twr
2025-12-09,0.1499688216,1.1499688216
2025-12-10,-0.0082910698,1.1404343498
2025-12-11,0.0069895605,1.1484054847
2025-12-12,-0.0071318697,1.1402152064
2025-12-13,0.0157424692,1.1581650092
2025-12-14,-0.0023334139,1.1554625309
2025-12-15,0.0339931922,1.1947403908
2025-12-16,0.009610417,1.2062223441
2025-12-17,0.0598854934,1.2784575644
2025-12-18,0.0,1.2784575644
2025-12-19,0.0,1.2784575644
2025-12-20,0.0,1.2784575644
2025-12-21,0.0,1.2784575644
2025-12-22,0.0,1.2784575644
2025-12-23,0.0,1.2784575644
2025-12-24,0.0,1.2784575644
2025-12-25,0.0,1.2784575644
2025-12-26,0.0,1.2784575644
2025-12-27,0.0,1.2784575644
2025-12-28,0.0,1.2784575644
2025-12-29,0.0,1.2784575644
2025-12-30,0.0,1.2784575644
2025-12-31,0.0,1.2784575644
2026-01-04,0.0039226398,1.2834724929
